Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 1389853, Episode: 1141, Reward: -1.00, Epsilon: 0.100
Step: 1392869, Episode: 1142, Reward: 10.00, Epsilon: 0.100
Step: 1396760, Episode: 1143, Reward: -2.00, Epsilon: 0.100
Step: 1399247, Episode: 1144, Reward: 14.00, Epsilon: 0.100
Step: 1402822, Episode: 1145, Reward: 1.00, Epsilon: 0.100
Step: 1405332, Episode: 1146, Reward: 14.00, Epsilon: 0.100
Step: 1408442, Episode: 1147, Reward: 7.00, Epsilon: 0.100
Step: 1411221, Episode: 1148, Reward: 8.00, Epsilon: 0.100
Step: 1413763, Episode: 1149, Reward: 11.00, Epsilon: 0.100
Step: 1416719, Episode: 1150, Reward: -7.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1150, Step 1416719) ---
Avg Reward over 20 episodes: 4.60 (Duration: 50.44s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1418968, Episode: 1151, Reward: 16.00, Epsilon: 0.100
Step: 1421583, Episode: 1152, Reward: 11.00, Epsilon: 0.100
Step: 1424421, Episode: 1153, Reward: -10.00, Epsilon: 0.100
Step: 1427426, Episode: 1154, Reward: 7.00, Epsilon: 0.100
Step: 1430632, Episode: 1155, Reward: 3.00, Epsilon: 0.100
Step: 1433103, Episode: 1156, Reward: 10.00, Epsilon: 0.100
Step: 1436648, Episode: 1157, Reward: 4.00, Epsilon: 0.100
Step: 1439580, Episode: 1158, Reward: 8.00, Epsilon: 0.100
Step: 1442688, Episode: 1159, Reward: 4.00, Epsilon: 0.100
Step: 1446029, Episode: 1160, Reward: 2.00, Epsilon: 0.100
Step: 1449495, Episode: 1161, Reward: -3.00, Epsilon: 0.100
Step: 1452434, Episode: 1162, Reward: -6.00, Epsilon: 0.100
Step: 1455699, Episode: 1163, Reward: 3.00, Epsilon: 0.100
Step: 1458821, Episode: 1164, Reward: 4.00, Epsilon: 0.100
Step: 1461284, Episode: 1165, Reward: 12.00, Epsilon: 0.100
Step: 1463821, Episode: 1166, Reward: -10.00, Epsilon: 0.100
Step: 1467355, Episode: 1167, Reward: 2.00, Epsilon: 0.100
Step: 1470118, Episode: 1168, Reward: -10.00, Epsilon: 0.100
Step: 1473588, Episode: 1169, Reward: 5.00, Epsilon: 0.100
Step: 1475951, Episode: 1170, Reward: 13.00, Epsilon: 0.100
Step: 1478519, Episode: 1171, Reward: 9.00, Epsilon: 0.100
Step: 1481914, Episode: 1172, Reward: -1.00, Epsilon: 0.100
Step: 1485746, Episode: 1173, Reward: -1.00, Epsilon: 0.100
Step: 1489280, Episode: 1174, Reward: 2.00, Epsilon: 0.100
Step: 1492394, Episode: 1175, Reward: -2.00, Epsilon: 0.100
Step: 1495956, Episode: 1176, Reward: 4.00, Epsilon: 0.100
Step: 1498200, Episode: 1177, Reward: -11.00, Epsilon: 0.100
Step: 1501308, Episode: 1178, Reward: 7.00, Epsilon: 0.100
Step: 1504380, Episode: 1179, Reward: 6.00, Epsilon: 0.100
Step: 1507430, Episode: 1180, Reward: 8.00, Epsilon: 0.100
Step: 1510544, Episode: 1181, Reward: 6.00, Epsilon: 0.100
Step: 1512945, Episode: 1182, Reward: 15.00, Epsilon: 0.100
Step: 1515732, Episode: 1183, Reward: 6.00, Epsilon: 0.100
Step: 1518539, Episode: 1184, Reward: 4.00, Epsilon: 0.100
Step: 1521452, Episode: 1185, Reward: -2.00, Epsilon: 0.100
Step: 1524794, Episode: 1186, Reward: 3.00, Epsilon: 0.100
Step: 1527157, Episode: 1187, Reward: 16.00, Epsilon: 0.100
Step: 1530531, Episode: 1188, Reward: -3.00, Epsilon: 0.100
Step: 1533029, Episode: 1189, Reward: 9.00, Epsilon: 0.100
Step: 1536029, Episode: 1190, Reward: -2.00, Epsilon: 0.100
Step: 1539070, Episode: 1191, Reward: 8.00, Epsilon: 0.100
Step: 1542266, Episode: 1192, Reward: -2.00, Epsilon: 0.100
Step: 1544924, Episode: 1193, Reward: 12.00, Epsilon: 0.100
Step: 1548029, Episode: 1194, Reward: 6.00, Epsilon: 0.100
Step: 1550853, Episode: 1195, Reward: 6.00, Epsilon: 0.100
Step: 1553717, Episode: 1196, Reward: -8.00, Epsilon: 0.100
Step: 1556636, Episode: 1197, Reward: 6.00, Epsilon: 0.100
Step: 1559349, Episode: 1198, Reward: 6.00, Epsilon: 0.100
Step: 1562176, Episode: 1199, Reward: 7.00, Epsilon: 0.100
Step: 1564805, Episode: 1200, Reward: 15.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1200, Step 1564805) ---
Avg Reward over 20 episodes: 8.40 (Duration: 45.75s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1568189, Episode: 1201, Reward: 9.00, Epsilon: 0.100
Step: 1570287, Episode: 1202, Reward: -12.00, Epsilon: 0.100
Step: 1573219, Episode: 1203, Reward: 9.00, Epsilon: 0.100
Step: 1576250, Episode: 1204, Reward: 3.00, Epsilon: 0.100
Step: 1579175, Episode: 1205, Reward: 6.00, Epsilon: 0.100
Step: 1582298, Episode: 1206, Reward: 4.00, Epsilon: 0.100
Step: 1585800, Episode: 1207, Reward: -1.00, Epsilon: 0.100
Step: 1588518, Episode: 1208, Reward: 7.00, Epsilon: 0.100
Step: 1591546, Episode: 1209, Reward: 8.00, Epsilon: 0.100
Step: 1594028, Episode: 1210, Reward: 12.00, Epsilon: 0.100
Step: 1596841, Episode: 1211, Reward: 11.00, Epsilon: 0.100
Step: 1599934, Episode: 1212, Reward: -4.00, Epsilon: 0.100
Step: 1602067, Episode: 1213, Reward: 16.00, Epsilon: 0.100
Step: 1604470, Episode: 1214, Reward: 10.00, Epsilon: 0.100
Step: 1607245, Episode: 1215, Reward: 8.00, Epsilon: 0.100
Step: 1609832, Episode: 1216, Reward: -11.00, Epsilon: 0.100
Step: 1612535, Episode: 1217, Reward: -6.00, Epsilon: 0.100
Step: 1615042, Episode: 1218, Reward: 13.00, Epsilon: 0.100
Step: 1617967, Episode: 1219, Reward: 7.00, Epsilon: 0.100
Step: 1620269, Episode: 1220, Reward: 14.00, Epsilon: 0.100
Step: 1623411, Episode: 1221, Reward: -4.00, Epsilon: 0.100
Step: 1626031, Episode: 1222, Reward: 7.00, Epsilon: 0.100
Step: 1628915, Episode: 1223, Reward: 11.00, Epsilon: 0.100
Step: 1633133, Episode: 1224, Reward: -1.00, Epsilon: 0.100
Step: 1636220, Episode: 1225, Reward: -2.00, Epsilon: 0.100
Step: 1639447, Episode: 1226, Reward: 5.00, Epsilon: 0.100
Step: 1642578, Episode: 1227, Reward: 8.00, Epsilon: 0.100
Step: 1645980, Episode: 1228, Reward: -1.00, Epsilon: 0.100
Step: 1648967, Episode: 1229, Reward: -1.00, Epsilon: 0.100
Step: 1651726, Episode: 1230, Reward: 6.00, Epsilon: 0.100
Step: 1654500, Episode: 1231, Reward: 8.00, Epsilon: 0.100
Step: 1657892, Episode: 1232, Reward: -1.00, Epsilon: 0.100
Step: 1660662, Episode: 1233, Reward: 8.00, Epsilon: 0.100
Step: 1663338, Episode: 1234, Reward: -9.00, Epsilon: 0.100
Step: 1666517, Episode: 1235, Reward: -2.00, Epsilon: 0.100
Step: 1669326, Episode: 1236, Reward: 9.00, Epsilon: 0.100
Step: 1672317, Episode: 1237, Reward: 4.00, Epsilon: 0.100
Step: 1675501, Episode: 1238, Reward: 8.00, Epsilon: 0.100
Step: 1677910, Episode: 1239, Reward: 12.00, Epsilon: 0.100
Step: 1680808, Episode: 1240, Reward: 9.00, Epsilon: 0.100
Step: 1683844, Episode: 1241, Reward: -5.00, Epsilon: 0.100
Step: 1686817, Episode: 1242, Reward: 7.00, Epsilon: 0.100
Step: 1689106, Episode: 1243, Reward: 12.00, Epsilon: 0.100
Step: 1692278, Episode: 1244, Reward: 1.00, Epsilon: 0.100
Step: 1694963, Episode: 1245, Reward: 7.00, Epsilon: 0.100
Step: 1697469, Episode: 1246, Reward: 9.00, Epsilon: 0.100
Step: 1699800, Episode: 1247, Reward: 14.00, Epsilon: 0.100
Step: 1702620, Episode: 1248, Reward: 7.00, Epsilon: 0.100
Step: 1705618, Episode: 1249, Reward: 6.00, Epsilon: 0.100
Step: 1709026, Episode: 1250, Reward: -1.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1250, Step 1709026) ---
Avg Reward over 20 episodes: 6.45 (Duration: 49.00s)
--------------------------------------------------
Step: 1711610, Episode: 1251, Reward: 11.00, Epsilon: 0.100
Step: 1714494, Episode: 1252, Reward: 8.00, Epsilon: 0.100
Step: 1717366, Episode: 1253, Reward: 7.00, Epsilon: 0.100
Step: 1720204, Episode: 1254, Reward: -6.00, Epsilon: 0.100
Step: 1723305, Episode: 1255, Reward: -4.00, Epsilon: 0.100
Step: 1725742, Episode: 1256, Reward: 8.00, Epsilon: 0.100
Step: 1727941, Episode: 1257, Reward: 13.00, Epsilon: 0.100
Step: 1730663, Episode: 1258, Reward: 8.00, Epsilon: 0.100
Step: 1733692, Episode: 1259, Reward: -3.00, Epsilon: 0.100
Step: 1736433, Episode: 1260, Reward: 9.00, Epsilon: 0.100
Step: 1739281, Episode: 1261, Reward: 6.00, Epsilon: 0.100
Step: 1742499, Episode: 1262, Reward: 1.00, Epsilon: 0.100
Step: 1745194, Episode: 1263, Reward: 8.00, Epsilon: 0.100
Step: 1748207, Episode: 1264, Reward: 5.00, Epsilon: 0.100
Step: 1750790, Episode: 1265, Reward: 11.00, Epsilon: 0.100
Step: 1753434, Episode: 1266, Reward: 7.00, Epsilon: 0.100
Step: 1755995, Episode: 1267, Reward: -8.00, Epsilon: 0.100
Step: 1758991, Episode: 1268, Reward: -2.00, Epsilon: 0.100
Step: 1762058, Episode: 1269, Reward: 8.00, Epsilon: 0.100
Step: 1764661, Episode: 1270, Reward: 8.00, Epsilon: 0.100
Step: 1767464, Episode: 1271, Reward: -5.00, Epsilon: 0.100
Step: 1769855, Episode: 1272, Reward: -6.00, Epsilon: 0.100
Step: 1772096, Episode: 1273, Reward: -12.00, Epsilon: 0.100
Step: 1774392, Episode: 1274, Reward: 12.00, Epsilon: 0.100
Step: 1776954, Episode: 1275, Reward: 12.00, Epsilon: 0.100
Step: 1779601, Episode: 1276, Reward: 7.00, Epsilon: 0.100
Step: 1782868, Episode: 1277, Reward: 1.00, Epsilon: 0.100
Step: 1785115, Episode: 1278, Reward: 15.00, Epsilon: 0.100
Step: 1788078, Episode: 1279, Reward: 5.00, Epsilon: 0.100
Step: 1790851, Episode: 1280, Reward: 6.00, Epsilon: 0.100
Step: 1793519, Episode: 1281, Reward: 1.00, Epsilon: 0.100
Step: 1795823, Episode: 1282, Reward: 15.00, Epsilon: 0.100
Step: 1798346, Episode: 1283, Reward: 12.00, Epsilon: 0.100
Step: 1801674, Episode: 1284, Reward: -1.00, Epsilon: 0.100
Step: 1804391, Episode: 1285, Reward: 6.00, Epsilon: 0.100
Step: 1806542, Episode: 1286, Reward: -16.00, Epsilon: 0.100
Step: 1809611, Episode: 1287, Reward: -5.00, Epsilon: 0.100
Step: 1812598, Episode: 1288, Reward: 7.00, Epsilon: 0.100
Step: 1815220, Episode: 1289, Reward: 10.00, Epsilon: 0.100
Step: 1817678, Episode: 1290, Reward: 11.00, Epsilon: 0.100
Step: 1820396, Episode: 1291, Reward: 9.00, Epsilon: 0.100
Step: 1822996, Episode: 1292, Reward: 11.00, Epsilon: 0.100
Step: 1825761, Episode: 1293, Reward: 13.00, Epsilon: 0.100
Step: 1828823, Episode: 1294, Reward: -1.00, Epsilon: 0.100
Step: 1831798, Episode: 1295, Reward: 6.00, Epsilon: 0.100
Step: 1835098, Episode: 1296, Reward: 1.00, Epsilon: 0.100
Step: 1837592, Episode: 1297, Reward: 11.00, Epsilon: 0.100
Step: 1840588, Episode: 1298, Reward: -4.00, Epsilon: 0.100
Step: 1843629, Episode: 1299, Reward: 6.00, Epsilon: 0.100
Step: 1845947, Episode: 1300, Reward: 16.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1300, Step 1845947) ---
Avg Reward over 20 episodes: 7.55 (Duration: 46.76s)
--------------------------------------------------
Step: 1848725, Episode: 1301, Reward: 8.00, Epsilon: 0.100
Step: 1852015, Episode: 1302, Reward: -2.00, Epsilon: 0.100
Step: 1854621, Episode: 1303, Reward: 9.00, Epsilon: 0.100
Step: 1857587, Episode: 1304, Reward: 5.00, Epsilon: 0.100
Step: 1859930, Episode: 1305, Reward: 12.00, Epsilon: 0.100
Step: 1862929, Episode: 1306, Reward: 4.00, Epsilon: 0.100
Step: 1865329, Episode: 1307, Reward: 12.00, Epsilon: 0.100
Step: 1868275, Episode: 1308, Reward: 7.00, Epsilon: 0.100
Step: 1870893, Episode: 1309, Reward: 9.00, Epsilon: 0.100
Step: 1873984, Episode: 1310, Reward: 1.00, Epsilon: 0.100
Step: 1876074, Episode: 1311, Reward: 16.00, Epsilon: 0.100
Step: 1879116, Episode: 1312, Reward: 6.00, Epsilon: 0.100
Step: 1881594, Episode: 1313, Reward: -8.00, Epsilon: 0.100
Step: 1884113, Episode: 1314, Reward: 11.00, Epsilon: 0.100
Step: 1886718, Episode: 1315, Reward: 9.00, Epsilon: 0.100
Step: 1889094, Episode: 1316, Reward: 12.00, Epsilon: 0.100
Step: 1892255, Episode: 1317, Reward: 4.00, Epsilon: 0.100
Step: 1894470, Episode: 1318, Reward: 14.00, Epsilon: 0.100
Step: 1897137, Episode: 1319, Reward: 9.00, Epsilon: 0.100
Step: 1899486, Episode: 1320, Reward: 12.00, Epsilon: 0.100
Step: 1902878, Episode: 1321, Reward: -2.00, Epsilon: 0.100
Step: 1905638, Episode: 1322, Reward: 7.00, Epsilon: 0.100
Step: 1908408, Episode: 1323, Reward: 4.00, Epsilon: 0.100
Step: 1910599, Episode: 1324, Reward: 16.00, Epsilon: 0.100
Step: 1913095, Episode: 1325, Reward: 14.00, Epsilon: 0.100
Step: 1916106, Episode: 1326, Reward: 5.00, Epsilon: 0.100
Step: 1918636, Episode: 1327, Reward: 11.00, Epsilon: 0.100
Step: 1921107, Episode: 1328, Reward: 15.00, Epsilon: 0.100
Step: 1923553, Episode: 1329, Reward: 8.00, Epsilon: 0.100
Step: 1926705, Episode: 1330, Reward: 5.00, Epsilon: 0.100
Step: 1929989, Episode: 1331, Reward: 2.00, Epsilon: 0.100
Step: 1932925, Episode: 1332, Reward: 6.00, Epsilon: 0.100
Step: 1935459, Episode: 1333, Reward: 8.00, Epsilon: 0.100
Step: 1937781, Episode: 1334, Reward: 14.00, Epsilon: 0.100
Step: 1940379, Episode: 1335, Reward: -8.00, Epsilon: 0.100
Step: 1943496, Episode: 1336, Reward: 8.00, Epsilon: 0.100
Step: 1946360, Episode: 1337, Reward: 5.00, Epsilon: 0.100
Step: 1948577, Episode: 1338, Reward: 15.00, Epsilon: 0.100
Step: 1951801, Episode: 1339, Reward: 5.00, Epsilon: 0.100
Step: 1955137, Episode: 1340, Reward: -1.00, Epsilon: 0.100
Step: 1958318, Episode: 1341, Reward: 8.00, Epsilon: 0.100
Step: 1960807, Episode: 1342, Reward: 13.00, Epsilon: 0.100
Step: 1963617, Episode: 1343, Reward: 5.00, Epsilon: 0.100
Step: 1965844, Episode: 1344, Reward: 13.00, Epsilon: 0.100
Step: 1968329, Episode: 1345, Reward: 13.00, Epsilon: 0.100
Step: 1970453, Episode: 1346, Reward: 14.00, Epsilon: 0.100
Step: 1973104, Episode: 1347, Reward: 7.00, Epsilon: 0.100
Step: 1975138, Episode: 1348, Reward: 16.00, Epsilon: 0.100
Step: 1977294, Episode: 1349, Reward: 14.00, Epsilon: 0.100
Step: 1980107, Episode: 1350, Reward: 5.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1350, Step 1980107) ---
Avg Reward over 20 episodes: 6.80 (Duration: 48.17s)
--------------------------------------------------
Step: 1983039, Episode: 1351, Reward: -1.00, Epsilon: 0.100
Step: 1985230, Episode: 1352, Reward: 18.00, Epsilon: 0.100
Step: 1987425, Episode: 1353, Reward: 15.00, Epsilon: 0.100
Step: 1990322, Episode: 1354, Reward: 8.00, Epsilon: 0.100
Step: 1993448, Episode: 1355, Reward: 4.00, Epsilon: 0.100
Step: 1996090, Episode: 1356, Reward: 9.00, Epsilon: 0.100
Step: 1998627, Episode: 1357, Reward: 10.00, Epsilon: 0.100
Training finished.
