Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 1849807, Episode: 1141, Reward: 9.00, Epsilon: 0.100
Step: 1852504, Episode: 1142, Reward: 12.00, Epsilon: 0.100
Step: 1855460, Episode: 1143, Reward: 7.00, Epsilon: 0.100
Step: 1857760, Episode: 1144, Reward: 13.00, Epsilon: 0.100
Step: 1860429, Episode: 1145, Reward: 12.00, Epsilon: 0.100
Step: 1862867, Episode: 1146, Reward: 14.00, Epsilon: 0.100
Step: 1865184, Episode: 1147, Reward: 16.00, Epsilon: 0.100
Step: 1867236, Episode: 1148, Reward: 17.00, Epsilon: 0.100
Step: 1870311, Episode: 1149, Reward: 8.00, Epsilon: 0.100
Step: 1872794, Episode: 1150, Reward: 10.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1150, Step 1872794) ---
Avg Reward over 20 episodes: 7.75 (Duration: 44.96s)
--------------------------------------------------
Step: 1875853, Episode: 1151, Reward: 6.00, Epsilon: 0.100
Step: 1878457, Episode: 1152, Reward: 14.00, Epsilon: 0.100
Step: 1880686, Episode: 1153, Reward: 18.00, Epsilon: 0.100
Step: 1884319, Episode: 1154, Reward: -2.00, Epsilon: 0.100
Step: 1886663, Episode: 1155, Reward: 13.00, Epsilon: 0.100
Step: 1889349, Episode: 1156, Reward: 12.00, Epsilon: 0.100
Step: 1891780, Episode: 1157, Reward: -10.00, Epsilon: 0.100
Step: 1894529, Episode: 1158, Reward: 10.00, Epsilon: 0.100
Step: 1896955, Episode: 1159, Reward: 14.00, Epsilon: 0.100
Step: 1899957, Episode: 1160, Reward: 10.00, Epsilon: 0.100
Step: 1902424, Episode: 1161, Reward: -8.00, Epsilon: 0.100
Step: 1904978, Episode: 1162, Reward: 12.00, Epsilon: 0.100
Step: 1907906, Episode: 1163, Reward: -5.00, Epsilon: 0.100
Step: 1910285, Episode: 1164, Reward: 12.00, Epsilon: 0.100
Step: 1912200, Episode: 1165, Reward: 19.00, Epsilon: 0.100
Step: 1915496, Episode: 1166, Reward: -4.00, Epsilon: 0.100
Step: 1918029, Episode: 1167, Reward: -9.00, Epsilon: 0.100
Step: 1920806, Episode: 1168, Reward: 11.00, Epsilon: 0.100
Step: 1923265, Episode: 1169, Reward: 12.00, Epsilon: 0.100
Step: 1926120, Episode: 1170, Reward: 14.00, Epsilon: 0.100
Step: 1928539, Episode: 1171, Reward: 12.00, Epsilon: 0.100
Step: 1931216, Episode: 1172, Reward: 13.00, Epsilon: 0.100
Step: 1933598, Episode: 1173, Reward: 13.00, Epsilon: 0.100
Step: 1935803, Episode: 1174, Reward: 15.00, Epsilon: 0.100
Step: 1938713, Episode: 1175, Reward: 10.00, Epsilon: 0.100
Step: 1941135, Episode: 1176, Reward: 11.00, Epsilon: 0.100
Step: 1943714, Episode: 1177, Reward: 9.00, Epsilon: 0.100
Step: 1946935, Episode: 1178, Reward: 5.00, Epsilon: 0.100
Step: 1949581, Episode: 1179, Reward: 12.00, Epsilon: 0.100
Step: 1952091, Episode: 1180, Reward: 11.00, Epsilon: 0.100
Step: 1954766, Episode: 1181, Reward: 11.00, Epsilon: 0.100
Step: 1957492, Episode: 1182, Reward: 13.00, Epsilon: 0.100
Step: 1960132, Episode: 1183, Reward: 6.00, Epsilon: 0.100
Step: 1961970, Episode: 1184, Reward: 19.00, Epsilon: 0.100
Step: 1964497, Episode: 1185, Reward: 12.00, Epsilon: 0.100
Step: 1967257, Episode: 1186, Reward: 9.00, Epsilon: 0.100
Step: 1969160, Episode: 1187, Reward: 18.00, Epsilon: 0.100
Step: 1971408, Episode: 1188, Reward: 16.00, Epsilon: 0.100
Step: 1974016, Episode: 1189, Reward: 12.00, Epsilon: 0.100
Step: 1976039, Episode: 1190, Reward: 18.00, Epsilon: 0.100
Step: 1978203, Episode: 1191, Reward: 17.00, Epsilon: 0.100
Step: 1980536, Episode: 1192, Reward: 13.00, Epsilon: 0.100
Step: 1983085, Episode: 1193, Reward: 11.00, Epsilon: 0.100
Step: 1985746, Episode: 1194, Reward: 12.00, Epsilon: 0.100
Step: 1987751, Episode: 1195, Reward: 16.00, Epsilon: 0.100
Step: 1990147, Episode: 1196, Reward: 12.00, Epsilon: 0.100
Step: 1992352, Episode: 1197, Reward: 15.00, Epsilon: 0.100
Step: 1995843, Episode: 1198, Reward: -2.00, Epsilon: 0.100
Step: 1998687, Episode: 1199, Reward: 13.00, Epsilon: 0.100
Training finished.
