Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Prioritized Replay Buffer
Models and logs will be saved in: ./results_task3
Step: 730664, Episode: 364, Reward: 11.00, Epsilon: 0.010
Step: 732758, Episode: 365, Reward: 16.00, Epsilon: 0.010
Step: 735032, Episode: 366, Reward: 12.00, Epsilon: 0.010
Step: 736918, Episode: 367, Reward: 19.00, Epsilon: 0.010
Step: 739198, Episode: 368, Reward: 14.00, Epsilon: 0.010
Step: 741315, Episode: 369, Reward: 17.00, Epsilon: 0.010
Step: 743207, Episode: 370, Reward: 20.00, Epsilon: 0.010
Step: 745427, Episode: 371, Reward: 14.00, Epsilon: 0.010
Step: 747919, Episode: 372, Reward: 11.00, Epsilon: 0.010
Step: 750346, Episode: 373, Reward: 12.00, Epsilon: 0.010
Step: 752521, Episode: 374, Reward: 14.00, Epsilon: 0.010
Step: 755030, Episode: 375, Reward: 13.00, Epsilon: 0.010
Step: 756820, Episode: 376, Reward: 19.00, Epsilon: 0.010
Step: 758710, Episode: 377, Reward: 19.00, Epsilon: 0.010
Step: 761674, Episode: 378, Reward: 9.00, Epsilon: 0.010
Step: 763927, Episode: 379, Reward: 17.00, Epsilon: 0.010
Step: 766260, Episode: 380, Reward: 12.00, Epsilon: 0.010
Step: 768389, Episode: 381, Reward: 18.00, Epsilon: 0.010
Step: 770170, Episode: 382, Reward: 20.00, Epsilon: 0.010
Step: 772421, Episode: 383, Reward: 14.00, Epsilon: 0.010
Step: 774763, Episode: 384, Reward: 15.00, Epsilon: 0.010
Step: 776901, Episode: 385, Reward: 15.00, Epsilon: 0.010
Step: 779467, Episode: 386, Reward: 15.00, Epsilon: 0.010
Step: 781710, Episode: 387, Reward: 16.00, Epsilon: 0.010
Step: 783712, Episode: 388, Reward: 17.00, Epsilon: 0.010
Step: 785801, Episode: 389, Reward: 17.00, Epsilon: 0.010
Step: 788005, Episode: 390, Reward: 16.00, Epsilon: 0.010
Step: 790303, Episode: 391, Reward: 13.00, Epsilon: 0.010
Step: 792402, Episode: 392, Reward: 16.00, Epsilon: 0.010
Step: 794569, Episode: 393, Reward: 16.00, Epsilon: 0.010
Step: 796443, Episode: 394, Reward: 17.00, Epsilon: 0.010
Step: 799301, Episode: 395, Reward: 11.00, Epsilon: 0.010
Step: 801246, Episode: 396, Reward: 19.00, Epsilon: 0.010
--- Task 3 model snapshot saved: ./results_task3\dqn_pong_enhanced_ddqnTrue_perTrue_multiTrue_n3_800000.pt ---
Step: 803708, Episode: 397, Reward: 12.00, Epsilon: 0.010
Step: 806006, Episode: 398, Reward: 14.00, Epsilon: 0.010
Step: 808146, Episode: 399, Reward: 16.00, Epsilon: 0.010
Step: 810492, Episode: 400, Reward: 15.00, Epsilon: 0.010
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 400, Step 810492) ---
Avg Reward over 20 episodes: 14.35 (Duration: 41.24s)
--------------------------------------------------
Step: 813138, Episode: 401, Reward: 13.00, Epsilon: 0.010
Step: 815391, Episode: 402, Reward: 16.00, Epsilon: 0.010
Step: 817607, Episode: 403, Reward: 15.00, Epsilon: 0.010
Step: 820121, Episode: 404, Reward: 14.00, Epsilon: 0.010
Step: 822709, Episode: 405, Reward: 12.00, Epsilon: 0.010
Step: 824989, Episode: 406, Reward: 15.00, Epsilon: 0.010
Step: 826884, Episode: 407, Reward: 17.00, Epsilon: 0.010
Step: 828940, Episode: 408, Reward: 16.00, Epsilon: 0.010
Step: 830958, Episode: 409, Reward: 18.00, Epsilon: 0.010
Step: 832748, Episode: 410, Reward: 19.00, Epsilon: 0.010
Step: 834507, Episode: 411, Reward: 19.00, Epsilon: 0.010
Step: 836701, Episode: 412, Reward: 16.00, Epsilon: 0.010
Step: 838741, Episode: 413, Reward: 17.00, Epsilon: 0.010
Step: 840742, Episode: 414, Reward: 16.00, Epsilon: 0.010
Step: 843125, Episode: 415, Reward: 14.00, Epsilon: 0.010
Step: 845678, Episode: 416, Reward: 17.00, Epsilon: 0.010
Step: 848422, Episode: 417, Reward: 8.00, Epsilon: 0.010
Step: 850280, Episode: 418, Reward: 20.00, Epsilon: 0.010
Step: 852328, Episode: 419, Reward: 18.00, Epsilon: 0.010
Step: 854784, Episode: 420, Reward: 12.00, Epsilon: 0.010
Step: 856749, Episode: 421, Reward: 19.00, Epsilon: 0.010
Step: 858875, Episode: 422, Reward: 18.00, Epsilon: 0.010
Step: 861114, Episode: 423, Reward: 15.00, Epsilon: 0.010
Step: 862990, Episode: 424, Reward: 17.00, Epsilon: 0.010
Step: 865239, Episode: 425, Reward: 15.00, Epsilon: 0.010
Step: 867446, Episode: 426, Reward: 15.00, Epsilon: 0.010
Step: 869652, Episode: 427, Reward: 15.00, Epsilon: 0.010
Step: 871518, Episode: 428, Reward: 20.00, Epsilon: 0.010
Step: 873619, Episode: 429, Reward: 16.00, Epsilon: 0.010
Step: 876187, Episode: 430, Reward: 9.00, Epsilon: 0.010
Step: 878928, Episode: 431, Reward: 8.00, Epsilon: 0.010
Step: 880775, Episode: 432, Reward: 20.00, Epsilon: 0.010
Step: 883010, Episode: 433, Reward: 13.00, Epsilon: 0.010
Step: 885179, Episode: 434, Reward: 14.00, Epsilon: 0.010
Step: 887763, Episode: 435, Reward: 13.00, Epsilon: 0.010
Step: 890309, Episode: 436, Reward: 13.00, Epsilon: 0.010
Step: 892451, Episode: 437, Reward: 17.00, Epsilon: 0.010
Step: 894826, Episode: 438, Reward: 13.00, Epsilon: 0.010
Step: 896729, Episode: 439, Reward: 20.00, Epsilon: 0.010
Step: 898812, Episode: 440, Reward: 15.00, Epsilon: 0.010
Step: 900827, Episode: 441, Reward: 18.00, Epsilon: 0.010
Step: 903003, Episode: 442, Reward: 16.00, Epsilon: 0.010
Step: 905017, Episode: 443, Reward: 17.00, Epsilon: 0.010
Step: 907523, Episode: 444, Reward: 10.00, Epsilon: 0.010
Step: 910360, Episode: 445, Reward: 9.00, Epsilon: 0.010
Step: 912749, Episode: 446, Reward: 14.00, Epsilon: 0.010
Step: 914786, Episode: 447, Reward: 18.00, Epsilon: 0.010
Step: 916908, Episode: 448, Reward: 16.00, Epsilon: 0.010
Step: 919426, Episode: 449, Reward: 13.00, Epsilon: 0.010
Step: 921812, Episode: 450, Reward: 15.00, Epsilon: 0.010
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 450, Step 921812) ---
Avg Reward over 20 episodes: 14.65 (Duration: 40.01s)
--------------------------------------------------
Step: 923844, Episode: 451, Reward: 17.00, Epsilon: 0.010
Step: 926071, Episode: 452, Reward: 14.00, Epsilon: 0.010
Step: 927939, Episode: 453, Reward: 20.00, Epsilon: 0.010
Step: 929996, Episode: 454, Reward: 18.00, Epsilon: 0.010
Step: 932358, Episode: 455, Reward: 12.00, Epsilon: 0.010
Step: 934622, Episode: 456, Reward: 16.00, Epsilon: 0.010
Step: 936627, Episode: 457, Reward: 18.00, Epsilon: 0.010
Step: 938966, Episode: 458, Reward: 14.00, Epsilon: 0.010
Step: 941341, Episode: 459, Reward: 14.00, Epsilon: 0.010
Step: 943752, Episode: 460, Reward: 15.00, Epsilon: 0.010
Step: 945992, Episode: 461, Reward: 13.00, Epsilon: 0.010
Step: 948672, Episode: 462, Reward: 13.00, Epsilon: 0.010
Step: 950851, Episode: 463, Reward: 17.00, Epsilon: 0.010
Step: 953378, Episode: 464, Reward: 13.00, Epsilon: 0.010
Step: 955969, Episode: 465, Reward: 10.00, Epsilon: 0.010
Step: 958344, Episode: 466, Reward: 15.00, Epsilon: 0.010
Step: 960728, Episode: 467, Reward: 14.00, Epsilon: 0.010
Step: 962847, Episode: 468, Reward: 15.00, Epsilon: 0.010
Step: 964840, Episode: 469, Reward: 18.00, Epsilon: 0.010
Step: 967039, Episode: 470, Reward: 14.00, Epsilon: 0.010
Step: 969115, Episode: 471, Reward: 17.00, Epsilon: 0.010
Step: 971563, Episode: 472, Reward: 15.00, Epsilon: 0.010
Step: 973941, Episode: 473, Reward: 12.00, Epsilon: 0.010
Step: 975864, Episode: 474, Reward: 17.00, Epsilon: 0.010
Step: 977927, Episode: 475, Reward: 17.00, Epsilon: 0.010
Step: 980423, Episode: 476, Reward: 14.00, Epsilon: 0.010
Step: 982960, Episode: 477, Reward: 15.00, Epsilon: 0.010
Step: 985671, Episode: 478, Reward: 13.00, Epsilon: 0.010
Step: 987839, Episode: 479, Reward: 16.00, Epsilon: 0.010
Step: 990045, Episode: 480, Reward: 17.00, Epsilon: 0.010
Step: 992057, Episode: 481, Reward: 18.00, Epsilon: 0.010
Step: 994471, Episode: 482, Reward: 12.00, Epsilon: 0.010
Step: 997113, Episode: 483, Reward: 9.00, Epsilon: 0.010
Step: 999232, Episode: 484, Reward: 15.00, Epsilon: 0.010
Training finished.
